,Time,NNodes,MaxVMSize,NCPUS,ElapsedNum,NodelistSplit
4768,3.384,1.0,0.0,1.0,2.2126851851851854,1.0
4769,3.3845,1.0,0.0,1.0,2.2126851851851854,1.0
4770,3.385,1.0,0.0,1.0,2.2126851851851854,1.0
4771,3.3855,1.0,0.0,1.0,2.2126851851851854,1.0
4772,3.386,1.0,0.0,1.0,2.2126851851851854,1.0
4773,3.3865,1.0,0.0,1.0,2.2126851851851854,1.0
4774,3.387,1.0,0.0,1.0,2.2126851851851854,1.0
4775,3.3875,1.0,0.0,1.0,2.2126851851851854,1.0
4776,3.388,1.0,0.0,1.0,2.2126851851851854,1.0
4777,3.3885,1.0,0.0,1.0,2.2126851851851854,1.0
4778,3.3890000000000002,1.0,0.0,1.0,2.2126851851851854,1.0
4779,3.3895,1.0,0.0,1.0,2.2126851851851854,1.0
4780,3.39,1.0,0.0,1.0,2.2126851851851854,1.0
4781,3.3905,1.0,0.0,1.0,2.2126851851851854,1.0
4782,3.391,1.0,0.0,1.0,2.2126851851851854,1.0
4783,3.3915,1.0,0.0,1.0,2.2126851851851854,1.0
4784,3.392,1.0,0.0,1.0,2.2126851851851854,1.0
4785,3.3925,1.0,0.0,1.0,2.2126851851851854,1.0
4786,3.393,1.0,0.0,1.0,2.2126851851851854,1.0
4787,3.3935,1.0,0.0,1.0,2.2126851851851854,1.0
4788,3.394,1.0,0.0,1.0,2.2126851851851854,1.0
4789,3.3945,1.0,0.0,1.0,2.2126851851851854,1.0
4790,3.395,1.0,0.0,1.0,2.2126851851851854,1.0
4791,3.3955,1.0,0.0,1.0,2.2126851851851854,1.0
4792,3.396,1.0,0.0,1.0,2.2126851851851854,1.0
4793,3.3965,1.0,0.0,1.0,2.2126851851851854,1.0
4794,3.3970000000000002,1.0,0.0,1.0,2.2126851851851854,1.0
4795,3.3975,1.0,0.0,1.0,2.2126851851851854,1.0
4796,3.398,1.0,0.0,1.0,2.2126851851851854,1.0
4797,3.3985,1.0,0.0,1.0,2.2126851851851854,1.0
4798,3.399,1.0,0.0,1.0,2.2126851851851854,1.0
4799,3.3995,1.0,0.0,1.0,2.2126851851851854,1.0
4800,3.4,1.0,0.0,1.0,2.2126851851851854,1.0
4801,3.4005,1.0,0.0,1.0,2.2126851851851854,1.0
4802,3.401,1.0,0.0,1.0,2.2126851851851854,1.0
4803,3.4015,1.0,0.0,1.0,2.2126851851851854,1.0
4804,3.402,1.0,0.0,1.0,2.2126851851851854,1.0
4805,3.4025,1.0,0.0,1.0,2.2126851851851854,1.0
4806,3.403,1.0,0.0,1.0,2.2126851851851854,1.0
4807,3.4035,1.0,0.0,1.0,2.2126851851851854,1.0
4808,3.404,1.0,0.0,1.0,2.2126851851851854,1.0
4809,3.4045,1.0,0.0,1.0,2.2126851851851854,1.0
4810,3.4050000000000002,1.0,0.0,1.0,2.2126851851851854,1.0
4811,3.4055,1.0,0.0,1.0,2.2126851851851854,1.0
4812,3.406,1.0,0.0,1.0,2.2126851851851854,1.0
4813,3.4065,1.0,0.0,1.0,2.2126851851851854,1.0
4814,3.407,7.0,0.0,17.0,0.7702507716049384,4.0
4815,3.4075,8.0,0.0,18.0,0.5785532407407408,4.0
4816,3.408,8.0,0.0,18.0,0.5785532407407408,4.0
4817,3.4085,8.0,0.0,18.0,0.5785532407407408,4.0
4818,3.409,8.0,0.0,18.0,0.5785532407407408,4.0
4819,3.4095,8.0,0.0,18.0,0.5785532407407408,4.0
4820,3.41,8.0,0.0,18.0,0.5785532407407408,4.0
4821,3.4105,8.0,0.0,18.0,0.5785532407407408,4.0
4822,3.411,7.0,0.0,17.0,0.7702507716049384,4.0
4823,3.4115,7.0,0.0,17.0,0.7702507716049384,4.0
4824,3.412,7.0,0.0,17.0,0.7702507716049384,4.0
4825,3.4125,7.0,0.0,17.0,0.7702507716049384,4.0
4826,3.4130000000000003,7.0,0.0,17.0,0.7702507716049384,4.0
4827,3.4135,7.0,0.0,17.0,0.7702507716049384,4.0
4828,3.414,7.0,0.0,17.0,0.7702507716049384,4.0
4829,3.4145,7.0,0.0,17.0,0.7702507716049384,4.0
4830,3.415,7.0,0.0,17.0,0.7702507716049384,4.0
4831,3.4155,7.0,0.0,17.0,0.7702507716049384,4.0
4832,3.416,7.0,0.0,17.0,0.7702507716049384,4.0
4833,3.4165,7.0,0.0,17.0,0.7702507716049384,4.0
4834,3.417,7.0,0.0,17.0,0.7702507716049384,4.0
4835,3.4175,7.0,0.0,17.0,0.7702507716049384,4.0
4836,3.418,7.0,0.0,17.0,0.7702507716049384,4.0
4837,3.4185,7.0,0.0,17.0,0.7702507716049384,4.0
4838,3.419,7.0,0.0,17.0,0.7702507716049384,4.0
4839,3.4195,7.0,0.0,17.0,0.7702507716049384,4.0
4840,3.42,7.0,0.0,17.0,0.7702507716049384,4.0
4841,3.4205,7.0,0.0,17.0,0.7702507716049384,4.0
4842,3.421,7.0,0.0,17.0,0.7702507716049384,4.0
4843,3.4215,7.0,0.0,17.0,0.7702507716049384,4.0
4844,3.422,7.0,0.0,17.0,0.7702507716049384,4.0
4845,3.4225,7.0,0.0,17.0,0.7702507716049384,4.0
4846,3.423,7.0,0.0,17.0,0.7702507716049384,4.0
4847,3.4234999999999998,7.0,0.0,17.0,0.7702507716049384,4.0
4848,3.424,7.0,0.0,17.0,0.7702507716049384,4.0
4849,3.4245,7.0,0.0,17.0,0.7702507716049384,4.0
4850,3.425,7.0,0.0,17.0,0.7702507716049384,4.0
4851,3.4255,7.0,0.0,17.0,0.7702507716049384,4.0
4852,3.426,7.0,0.0,17.0,0.7702507716049384,4.0
4853,3.4265,7.0,0.0,17.0,0.7702507716049384,4.0
4854,3.427,7.0,0.0,17.0,0.7702507716049384,4.0
4855,3.4275,7.0,0.0,17.0,0.7702507716049384,4.0
4856,3.428,7.0,0.0,17.0,0.7702507716049384,4.0
4857,3.4285,7.0,0.0,17.0,0.7702507716049384,4.0
4858,3.429,7.0,0.0,17.0,0.7702507716049384,4.0
4859,3.4295,7.0,0.0,17.0,0.7702507716049384,4.0
4860,3.43,7.0,0.0,17.0,0.7702507716049384,4.0
4861,3.4305,7.0,0.0,17.0,0.7702507716049384,4.0
4862,3.431,7.0,0.0,17.0,0.7702507716049384,4.0
4863,3.4314999999999998,7.0,0.0,17.0,0.7702507716049384,4.0
4864,3.432,7.0,0.0,17.0,0.7702507716049384,4.0
4865,3.4325,7.0,0.0,17.0,0.7702507716049384,4.0
4866,3.433,7.0,0.0,17.0,0.7702507716049384,4.0
4867,3.4335,7.0,0.0,17.0,0.7702507716049384,4.0
4868,3.434,7.0,0.0,17.0,0.7702507716049384,4.0
4869,3.4345,7.0,0.0,17.0,0.7702507716049384,4.0
4870,3.435,7.0,0.0,17.0,0.7702507716049384,4.0
4871,3.4355,7.0,0.0,17.0,0.7702507716049384,4.0
4872,3.436,7.0,0.0,17.0,0.7702507716049384,4.0
4873,3.4365,7.0,0.0,17.0,0.7702507716049384,4.0
4874,3.437,7.0,0.0,17.0,0.7702507716049384,4.0
4875,3.4375,7.0,0.0,17.0,0.7702507716049384,4.0
4876,3.438,7.0,0.0,17.0,0.7702507716049384,4.0
4877,3.4385,7.0,0.0,17.0,0.7702507716049384,4.0
4878,3.439,10.0,0.0,25.0,0.5980844907407408,5.0
4879,3.4395,16.0,0.0,41.0,0.4122685185185186,7.0
4880,3.44,16.0,0.0,41.0,0.4122685185185186,7.0
4881,3.4405,19.0,0.0,49.0,0.3647652116402117,8.0
4882,3.441,19.0,0.0,49.0,0.3647652116402117,8.0
4883,3.4415,19.0,0.0,49.0,0.3647652116402117,8.0
4884,3.442,19.0,0.0,49.0,0.3647652116402117,8.0
4885,3.4425,25.0,0.0,65.0,0.2929063786008231,10.0
4886,3.443,25.0,0.0,65.0,0.2929063786008231,10.0
4887,3.4435000000000002,25.0,0.0,65.0,0.2929063786008231,10.0
4888,3.444,25.0,0.0,65.0,0.2929063786008231,10.0
4889,3.4445,28.0,0.0,73.0,0.26714930555555555,11.0
4890,3.445,28.0,0.0,73.0,0.26714930555555555,11.0
4891,3.4455,37.0,0.0,97.0,0.2171144943019943,14.0
4892,3.446,40.0,0.0,105.0,0.20450727513227515,16.0
4893,3.4465,40.0,0.0,105.0,0.20450727513227515,16.0
4894,3.447,40.0,0.0,105.0,0.20450727513227515,16.0
4895,3.4475,40.0,0.0,105.0,0.20450727513227515,16.0
4896,3.448,40.0,0.0,105.0,0.20450727513227515,16.0
4897,3.4485,40.0,0.0,105.0,0.20450727513227515,16.0
4898,3.449,40.0,0.0,105.0,0.20450727513227515,16.0
4899,3.4495,40.0,0.0,105.0,0.20450727513227515,16.0
4900,3.45,40.0,0.0,105.0,0.20450727513227515,16.0
4901,3.4505,40.0,0.0,105.0,0.20450727513227515,16.0
4902,3.451,40.0,0.0,105.0,0.20450727513227515,16.0
4903,3.4515000000000002,40.0,0.0,105.0,0.20450727513227515,16.0
4904,3.452,40.0,0.0,105.0,0.20450727513227515,16.0
4905,3.4525,40.0,0.0,105.0,0.20450727513227515,16.0
4906,3.453,40.0,0.0,105.0,0.20450727513227515,16.0
4907,3.4535,40.0,0.0,105.0,0.20450727513227515,16.0
4908,3.454,37.0,0.0,97.0,0.21663550569800571,16.0
4909,3.4545,37.0,0.0,97.0,0.21663550569800571,16.0
4910,3.455,37.0,0.0,97.0,0.21663550569800571,16.0
4911,3.4555,37.0,0.0,97.0,0.21663550569800571,16.0
4912,3.456,37.0,0.0,97.0,0.21663550569800571,16.0
4913,3.4565,37.0,0.0,97.0,0.21663550569800571,16.0
4914,3.457,37.0,0.0,97.0,0.21663550569800571,16.0
4915,3.4575,37.0,0.0,97.0,0.21663550569800571,16.0
4916,3.458,37.0,0.0,97.0,0.21663550569800571,16.0
4917,3.4585,34.0,0.0,89.0,0.2304195601851852,15.0
4918,3.459,34.0,0.0,89.0,0.2304195601851852,15.0
4919,3.4595000000000002,34.0,0.0,89.0,0.2304195601851852,15.0
4920,3.46,34.0,0.0,89.0,0.2304195601851852,15.0
4921,3.4605,34.0,0.0,89.0,0.2304195601851852,15.0
4922,3.461,34.0,0.0,89.0,0.2304195601851852,15.0
4923,3.4615,34.0,0.0,89.0,0.2304195601851852,15.0
4924,3.462,34.0,0.0,89.0,0.2304195601851852,15.0
4925,3.4625,34.0,0.0,89.0,0.2304195601851852,15.0
4926,3.463,34.0,0.0,89.0,0.2304195601851852,15.0
4927,3.4635,34.0,0.0,89.0,0.2304195601851852,15.0
4928,3.464,34.0,0.0,89.0,0.2304195601851852,15.0
4929,3.4645,34.0,0.0,89.0,0.2304195601851852,15.0
4930,3.465,34.0,0.0,89.0,0.2304195601851852,15.0
4931,3.4655,34.0,0.0,89.0,0.2304195601851852,15.0
4932,3.466,34.0,0.0,89.0,0.2304195601851852,15.0
4933,3.4665,34.0,0.0,89.0,0.2304195601851852,15.0
4934,3.467,34.0,0.0,89.0,0.2304195601851852,15.0
4935,3.4675000000000002,34.0,0.0,89.0,0.2304195601851852,15.0
4936,3.468,34.0,0.0,89.0,0.2304195601851852,15.0
4937,3.4685,34.0,0.0,89.0,0.2304195601851852,15.0
4938,3.469,34.0,0.0,89.0,0.2304195601851852,15.0
4939,3.4695,34.0,0.0,89.0,0.2304195601851852,15.0
4940,3.47,34.0,0.0,89.0,0.2304195601851852,15.0
4941,3.4705,34.0,0.0,89.0,0.2304195601851852,15.0
4942,3.471,34.0,0.0,89.0,0.2304195601851852,15.0
4943,3.4715,34.0,0.0,89.0,0.2304195601851852,15.0
4944,3.472,34.0,0.0,89.0,0.2304195601851852,15.0
4945,3.4725,34.0,0.0,89.0,0.2304195601851852,15.0
4946,3.473,34.0,0.0,89.0,0.2304195601851852,15.0
4947,3.4735,34.0,0.0,89.0,0.2304195601851852,15.0
4948,3.474,34.0,0.0,89.0,0.2304195601851852,15.0
4949,3.4745,34.0,0.0,89.0,0.2304195601851852,15.0
4950,3.475,34.0,0.0,89.0,0.2304195601851852,15.0
4951,3.4755000000000003,34.0,0.0,89.0,0.2304195601851852,15.0
4952,3.476,31.0,0.0,81.0,0.24803030303030305,15.0
4953,3.4765,31.0,0.0,81.0,0.24803030303030305,15.0
4954,3.477,31.0,0.0,81.0,0.24803030303030305,15.0
4955,3.4775,31.0,0.0,81.0,0.24803030303030305,15.0
4956,3.478,28.0,0.0,73.0,0.26928819444444446,15.0
4957,3.4785,28.0,0.0,73.0,0.26928819444444446,15.0
4958,3.479,28.0,0.0,73.0,0.26928819444444446,15.0
4959,3.4795,25.0,0.0,65.0,0.29528292181069965,15.0
4960,3.48,25.0,0.0,65.0,0.29528292181069965,15.0
4961,3.4805,25.0,0.0,65.0,0.29528292181069965,15.0
4962,3.481,25.0,0.0,65.0,0.29528292181069965,15.0
4963,3.4815,25.0,0.0,65.0,0.29528292181069965,15.0
4964,3.482,25.0,0.0,65.0,0.29528292181069965,15.0
4965,3.4825,25.0,0.0,65.0,0.29528292181069965,15.0
4966,3.483,25.0,0.0,65.0,0.29528292181069965,15.0
4967,3.4835,25.0,0.0,65.0,0.29528292181069965,15.0
4968,3.484,22.0,0.0,57.0,0.3266218171296297,15.0
4969,3.4845,19.0,0.0,49.0,0.367718253968254,15.0
4970,3.485,19.0,0.0,49.0,0.367718253968254,15.0
4971,3.4855,19.0,0.0,49.0,0.367718253968254,15.0
4972,3.4859999999999998,19.0,0.0,49.0,0.367718253968254,15.0
4973,3.4865,19.0,0.0,49.0,0.367718253968254,15.0
4974,3.487,13.0,0.0,33.0,0.49835879629629637,12.0
4975,3.4875,13.0,0.0,33.0,0.49835879629629637,12.0
4976,3.488,13.0,0.0,33.0,0.49835879629629637,12.0
4977,3.4885,13.0,0.0,33.0,0.49835879629629637,12.0
4978,3.489,13.0,0.0,33.0,0.49835879629629637,12.0
4979,3.4895,10.0,0.0,25.0,0.6111111111111112,10.0
4980,3.49,10.0,0.0,25.0,0.6111111111111112,10.0
4981,3.4905,10.0,0.0,25.0,0.6111111111111112,10.0
4982,3.491,10.0,0.0,25.0,0.6111111111111112,10.0
4983,3.4915,10.0,0.0,25.0,0.6111111111111112,10.0
4984,3.492,10.0,0.0,25.0,0.6111111111111112,10.0
4985,3.4925,10.0,0.0,25.0,0.6111111111111112,10.0
4986,3.493,10.0,0.0,25.0,0.6111111111111112,10.0
4987,3.4935,10.0,0.0,25.0,0.6111111111111112,10.0
4988,3.4939999999999998,10.0,0.0,25.0,0.6111111111111112,10.0
4989,3.4945,10.0,0.0,25.0,0.6111111111111112,10.0
4990,3.495,10.0,0.0,25.0,0.6111111111111112,10.0
4991,3.4955,10.0,0.0,25.0,0.6111111111111112,10.0
4992,3.496,10.0,0.0,25.0,0.6111111111111112,10.0
4993,3.4965,10.0,0.0,25.0,0.6111111111111112,10.0
4994,3.497,10.0,0.0,25.0,0.6111111111111112,10.0
4995,3.4975,10.0,0.0,25.0,0.6111111111111112,10.0
4996,3.498,10.0,0.0,25.0,0.6111111111111112,10.0
4997,3.4985,10.0,0.0,25.0,0.6111111111111112,10.0
4998,3.499,10.0,0.0,25.0,0.6111111111111112,10.0
4999,3.4995,10.0,0.0,25.0,0.6111111111111112,10.0
5000,3.5,10.0,0.0,25.0,0.6111111111111112,10.0
5001,3.5005,10.0,0.0,25.0,0.6111111111111112,10.0
5002,3.501,10.0,0.0,25.0,0.6111111111111112,10.0
5003,3.5015,10.0,0.0,25.0,0.6111111111111112,10.0
5004,3.502,10.0,0.0,25.0,0.6111111111111112,10.0
5005,3.5025,10.0,0.0,25.0,0.6111111111111112,10.0
5006,3.503,10.0,0.0,25.0,0.6111111111111112,10.0
5007,3.5035,10.0,0.0,25.0,0.6111111111111112,10.0
5008,3.504,10.0,0.0,25.0,0.6111111111111112,10.0
5009,3.5045,10.0,0.0,25.0,0.6111111111111112,10.0
5010,3.505,10.0,0.0,25.0,0.6111111111111112,10.0
5011,3.5055,10.0,0.0,25.0,0.6111111111111112,10.0
5012,3.5060000000000002,10.0,0.0,25.0,0.6111111111111112,10.0
5013,3.5065,10.0,0.0,25.0,0.6111111111111112,10.0
5014,3.507,10.0,0.0,25.0,0.6111111111111112,10.0
5015,3.5075000000000003,10.0,0.0,25.0,0.6111111111111112,10.0
5016,3.508,10.0,0.0,25.0,0.6111111111111112,10.0
5017,3.5085,10.0,0.0,25.0,0.6111111111111112,10.0
5018,3.509,10.0,0.0,25.0,0.6111111111111112,10.0
5019,3.5095,10.0,0.0,25.0,0.6111111111111112,10.0
5020,3.51,10.0,0.0,25.0,0.6111111111111112,10.0
5021,3.5105,10.0,0.0,25.0,0.6111111111111112,10.0
5022,3.511,10.0,0.0,25.0,0.6111111111111112,10.0
5023,3.5115,10.0,0.0,25.0,0.6111111111111112,10.0
5024,3.512,10.0,0.0,25.0,0.6111111111111112,10.0
5025,3.5125,10.0,0.0,25.0,0.6111111111111112,10.0
5026,3.513,10.0,0.0,25.0,0.6111111111111112,10.0
5027,3.5135,10.0,0.0,25.0,0.6111111111111112,10.0
5028,3.5140000000000002,10.0,0.0,25.0,0.6111111111111112,10.0
5029,3.5145,10.0,0.0,25.0,0.6111111111111112,10.0
5030,3.515,10.0,0.0,25.0,0.6111111111111112,10.0
5031,3.5155,10.0,0.0,25.0,0.6111111111111112,10.0
5032,3.516,7.0,0.0,17.0,0.7913387345679013,7.0
5033,3.5164999999999997,7.0,0.0,17.0,0.7913387345679013,7.0
5034,3.517,7.0,0.0,17.0,0.7913387345679013,7.0
5035,3.5175,7.0,0.0,17.0,0.7913387345679013,7.0
5036,3.518,7.0,0.0,17.0,0.7913387345679013,7.0
5037,3.5185,7.0,0.0,17.0,0.7913387345679013,7.0
5038,3.519,7.0,0.0,17.0,0.7913387345679013,7.0
5039,3.5195,7.0,0.0,17.0,0.7913387345679013,7.0
5040,3.52,4.0,0.0,9.0,1.1471354166666667,4.0
5041,3.5205,1.0,0.0,1.0,2.2126851851851854,1.0
5042,3.521,1.0,0.0,1.0,2.2126851851851854,1.0
5043,3.5215,1.0,0.0,1.0,2.2126851851851854,1.0
5044,3.5220000000000002,1.0,0.0,1.0,2.2126851851851854,1.0
5045,3.5225,1.0,0.0,1.0,2.2126851851851854,1.0
5046,3.523,1.0,0.0,1.0,2.2126851851851854,1.0
5047,3.5235,1.0,0.0,1.0,2.2126851851851854,1.0
5048,3.524,1.0,0.0,1.0,2.2126851851851854,1.0
5049,3.5244999999999997,1.0,0.0,1.0,2.2126851851851854,1.0
5050,3.525,1.0,0.0,1.0,2.2126851851851854,1.0
5051,3.5255,1.0,0.0,1.0,2.2126851851851854,1.0
5052,3.526,1.0,0.0,1.0,2.2126851851851854,1.0
5053,3.5265,1.0,0.0,1.0,2.2126851851851854,1.0
5054,3.527,1.0,0.0,1.0,2.2126851851851854,1.0
5055,3.5275,1.0,0.0,1.0,2.2126851851851854,1.0
5056,3.528,1.0,0.0,1.0,2.2126851851851854,1.0
5057,3.5285,1.0,0.0,1.0,2.2126851851851854,1.0
5058,3.529,1.0,0.0,1.0,2.2126851851851854,1.0
5059,3.5295,1.0,0.0,1.0,2.2126851851851854,1.0
5060,3.5300000000000002,1.0,0.0,1.0,2.2126851851851854,1.0
5061,3.5305,1.0,0.0,1.0,2.2126851851851854,1.0
5062,3.531,1.0,0.0,1.0,2.2126851851851854,1.0
5063,3.5315,1.0,0.0,1.0,2.2126851851851854,1.0
5064,3.532,1.0,0.0,1.0,2.2126851851851854,1.0
5065,3.5324999999999998,1.0,0.0,1.0,2.2126851851851854,1.0
5066,3.533,1.0,0.0,1.0,2.2126851851851854,1.0
5067,3.5335,1.0,0.0,1.0,2.2126851851851854,1.0
5068,3.534,1.0,0.0,1.0,2.2126851851851854,1.0
5069,3.5345,1.0,0.0,1.0,2.2126851851851854,1.0
5070,3.535,1.0,0.0,1.0,2.2126851851851854,1.0
5071,3.5355,1.0,0.0,1.0,2.2126851851851854,1.0
5072,3.536,1.0,0.0,1.0,2.2126851851851854,1.0
5073,3.5365,1.0,0.0,1.0,2.2126851851851854,1.0
5074,3.537,1.0,0.0,1.0,2.2126851851851854,1.0
5075,3.5375,1.0,0.0,1.0,2.2126851851851854,1.0
5076,3.5380000000000003,1.0,0.0,1.0,2.2126851851851854,1.0
5077,3.5385,1.0,0.0,1.0,2.2126851851851854,1.0
5078,3.539,1.0,0.0,1.0,2.2126851851851854,1.0
5079,3.5395,1.0,0.0,1.0,2.2126851851851854,1.0
5080,3.54,1.0,0.0,1.0,2.2126851851851854,1.0
5081,3.5404999999999998,1.0,0.0,1.0,2.2126851851851854,1.0
5082,3.541,1.0,0.0,1.0,2.2126851851851854,1.0
5083,3.5415,1.0,0.0,1.0,2.2126851851851854,1.0
5084,3.542,1.0,0.0,1.0,2.2126851851851854,1.0
5085,3.5425,1.0,0.0,1.0,2.2126851851851854,1.0
5086,3.543,1.0,0.0,1.0,2.2126851851851854,1.0
5087,3.5435,1.0,0.0,1.0,2.2126851851851854,1.0
5088,3.544,1.0,0.0,1.0,2.2126851851851854,1.0
5089,3.5445,1.0,0.0,1.0,2.2126851851851854,1.0
5090,3.545,1.0,0.0,1.0,2.2126851851851854,1.0
5091,3.5455,1.0,0.0,1.0,2.2126851851851854,1.0
5092,3.5460000000000003,1.0,0.0,1.0,2.2126851851851854,1.0
5093,3.5465,1.0,0.0,1.0,2.2126851851851854,1.0
5094,3.547,1.0,0.0,1.0,2.2126851851851854,1.0
5095,3.5475,1.0,0.0,1.0,2.2126851851851854,1.0
5096,3.548,1.0,0.0,1.0,2.2126851851851854,1.0
5097,3.5484999999999998,1.0,0.0,1.0,2.2126851851851854,1.0
5098,3.549,1.0,0.0,1.0,2.2126851851851854,1.0
5099,3.5495,1.0,0.0,1.0,2.2126851851851854,1.0
5100,3.55,1.0,0.0,1.0,2.2126851851851854,1.0
5101,3.5505,1.0,0.0,1.0,2.2126851851851854,1.0
5102,3.551,1.0,0.0,1.0,2.2126851851851854,1.0
5103,3.5515,1.0,0.0,1.0,2.2126851851851854,1.0
5104,3.552,1.0,0.0,1.0,2.2126851851851854,1.0
5105,3.5525,1.0,0.0,1.0,2.2126851851851854,1.0
5106,3.553,1.0,0.0,1.0,2.2126851851851854,1.0
5107,3.5535,1.0,0.0,1.0,2.2126851851851854,1.0
5108,3.5540000000000003,1.0,0.0,1.0,2.2126851851851854,1.0
5109,3.5545,1.0,0.0,1.0,2.2126851851851854,1.0
5110,3.555,1.0,0.0,1.0,2.2126851851851854,1.0
5111,3.5555,1.0,0.0,1.0,2.2126851851851854,1.0
5112,3.556,1.0,0.0,1.0,2.2126851851851854,1.0
5113,3.5564999999999998,1.0,0.0,1.0,2.2126851851851854,1.0
5114,3.557,1.0,0.0,1.0,2.2126851851851854,1.0
5115,3.5575,1.0,0.0,1.0,2.2126851851851854,1.0
5116,3.558,1.0,0.0,1.0,2.2126851851851854,1.0
5117,3.5585,1.0,0.0,1.0,2.2126851851851854,1.0
5118,3.559,1.0,0.0,1.0,2.2126851851851854,1.0
5119,3.5595,1.0,0.0,1.0,2.2126851851851854,1.0
5120,3.56,1.0,0.0,1.0,2.2126851851851854,1.0
5121,3.5605,1.0,0.0,1.0,2.2126851851851854,1.0
5122,3.561,1.0,0.0,1.0,2.2126851851851854,1.0
5123,3.5615,1.0,0.0,1.0,2.2126851851851854,1.0
5124,3.5620000000000003,1.0,0.0,1.0,2.2126851851851854,1.0
5125,3.5625,1.0,0.0,1.0,2.2126851851851854,1.0
5126,3.563,1.0,0.0,1.0,2.2126851851851854,1.0
5127,3.5635,1.0,0.0,1.0,2.2126851851851854,1.0
5128,3.564,1.0,0.0,1.0,2.2126851851851854,1.0
5129,3.5645,1.0,0.0,1.0,2.2126851851851854,1.0
5130,3.565,1.0,0.0,1.0,2.2126851851851854,1.0
5131,3.5655,1.0,0.0,1.0,2.2126851851851854,1.0
5132,3.566,1.0,0.0,1.0,2.2126851851851854,1.0
5133,3.5665,1.0,0.0,1.0,2.2126851851851854,1.0
5134,3.567,1.0,0.0,1.0,2.2126851851851854,1.0
5135,3.5675,1.0,0.0,1.0,2.2126851851851854,1.0
5136,3.568,1.0,0.0,1.0,2.2126851851851854,1.0
5137,3.5685000000000002,1.0,0.0,1.0,2.2126851851851854,1.0
5138,3.569,1.0,0.0,1.0,2.2126851851851854,1.0
5139,3.5695,1.0,0.0,1.0,2.2126851851851854,1.0
5140,3.5700000000000003,1.0,0.0,1.0,2.2126851851851854,1.0
5141,3.5705,1.0,0.0,1.0,2.2126851851851854,1.0
5142,3.571,1.0,0.0,1.0,2.2126851851851854,1.0
5143,3.5715,1.0,0.0,1.0,2.2126851851851854,1.0
5144,3.572,1.0,0.0,1.0,2.2126851851851854,1.0
5145,3.5725,1.0,0.0,1.0,2.2126851851851854,1.0
5146,3.573,1.0,0.0,1.0,2.2126851851851854,1.0
5147,3.5735,1.0,0.0,1.0,2.2126851851851854,1.0
5148,3.574,1.0,0.0,1.0,2.2126851851851854,1.0
5149,3.5745,1.0,0.0,1.0,2.2126851851851854,1.0
5150,3.575,1.0,0.0,1.0,2.2126851851851854,1.0
5151,3.5755,1.0,0.0,1.0,2.2126851851851854,1.0
5152,3.576,1.0,0.0,1.0,2.2126851851851854,1.0
5153,3.5765000000000002,1.0,0.0,1.0,2.2126851851851854,1.0
5154,3.577,1.0,0.0,1.0,2.2126851851851854,1.0
5155,3.5775,1.0,0.0,1.0,2.2126851851851854,1.0
5156,3.578,1.0,0.0,1.0,2.2126851851851854,1.0
5157,3.5785,1.0,0.0,1.0,2.2126851851851854,1.0
5158,3.5789999999999997,1.0,0.0,1.0,2.2126851851851854,1.0
5159,3.5795,1.0,0.0,1.0,2.2126851851851854,1.0
5160,3.58,1.0,0.0,1.0,2.2126851851851854,1.0
5161,3.5805,1.0,0.0,1.0,2.2126851851851854,1.0
5162,3.581,1.0,0.0,1.0,2.2126851851851854,1.0
5163,3.5815,1.0,0.0,1.0,2.2126851851851854,1.0
5164,3.582,1.0,0.0,1.0,2.2126851851851854,1.0
5165,3.5825,1.0,0.0,1.0,2.2126851851851854,1.0
5166,3.583,1.0,0.0,1.0,2.2126851851851854,1.0
5167,3.5835,1.0,0.0,1.0,2.2126851851851854,1.0
5168,3.584,1.0,0.0,1.0,2.2126851851851854,1.0
5169,3.5845000000000002,1.0,0.0,1.0,2.2126851851851854,1.0
5170,3.585,1.0,0.0,1.0,2.2126851851851854,1.0
5171,3.5855,1.0,0.0,1.0,2.2126851851851854,1.0
5172,3.586,1.0,0.0,1.0,2.2126851851851854,1.0
5173,3.5865,1.0,0.0,1.0,2.2126851851851854,1.0
5174,3.5869999999999997,1.0,0.0,1.0,2.2126851851851854,1.0
5175,3.5875,1.0,0.0,1.0,2.2126851851851854,1.0
5176,3.588,1.0,0.0,1.0,2.2126851851851854,1.0
5177,3.5885,1.0,0.0,1.0,2.2126851851851854,1.0
5178,3.589,1.0,0.0,1.0,2.2126851851851854,1.0
5179,3.5895,1.0,0.0,1.0,2.2126851851851854,1.0
5180,3.59,1.0,0.0,1.0,2.2126851851851854,1.0
5181,3.5905,1.0,0.0,1.0,2.2126851851851854,1.0
5182,3.591,1.0,0.0,1.0,2.2126851851851854,1.0
5183,3.5915,1.0,0.0,1.0,2.2126851851851854,1.0
5184,3.592,1.0,0.0,1.0,2.2126851851851854,1.0
5185,3.5925000000000002,1.0,0.0,1.0,2.2126851851851854,1.0
5186,3.593,1.0,0.0,1.0,2.2126851851851854,1.0
5187,3.5935,1.0,0.0,1.0,2.2126851851851854,1.0
5188,3.594,1.0,0.0,1.0,2.2126851851851854,1.0
5189,3.5945,1.0,0.0,1.0,2.2126851851851854,1.0
5190,3.5949999999999998,1.0,0.0,1.0,2.2126851851851854,1.0
5191,3.5955,1.0,0.0,1.0,2.2126851851851854,1.0
